;Unnamed: 0;created_at;favorite_count;id_str;is_retweet;retweet_count;source;text;sentiment ;topic_words
2530;2530;2017-03-29 12:21:02;98068;847061031293779968;False;20281;Twitter for iPhone;If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media!;0.636;['leaks', 'Will', 'N.Korea']
2531;2531;2017-03-29 12:01:52;74900;847056211006631936;False;15624;Twitter for iPhone;Remember when the failing @nytimes apologized to its subscribers, right after the election, because their coverage was so wrong. Now worse!;-0.8640000000000001;['Time', 'VASecretary', 'care']
2532;2532;2017-03-28 22:41:09;86933;846854703183020032;False;25726;Twitter for iPhone;Why doesn't Fake News talk about Podesta ties to Russia as covered by @FoxNews or money from Russia to Clinton - sale of  Uranium?;0.3724;['Steven', 'Secretary', 't.co/K8tWLlXiYK']
2533;2533;2017-03-28 21:48:40;45784;846841493952319488;False;9616;Twitter for iPhone;"A NEW ERA IN AMERICAN ENERGY! 
#MadeInTheUSAðŸ‡ºðŸ‡¸
Watch here: https://t.co/EG02Fdlkba https://t.co/XT12jqoIqj";0.48100000000000004;['business', 'meeting', 'thâ€¦']
2534;2534;2017-03-28 20:57:17;39199;846828561491202048;False;7082;Twitter for iPhone;"It was an honor to welcome @GLFOP to the @WhiteHouse today with @VP Pence &amp; Attorney General Sessions. THANK YOU foâ€¦ https://t.co/VHzTB4c69h";0.8567;['WhiteHouse', 'Prime', 'JustinTrudeau']
2535;2535;2017-03-28 15:26:23;56580;846745288735887360;False;13142;Twitter for iPhone;"The failing @NYTimes would do much better if they were honest! 
https://t.co/ATy8R3knS2";0.4926;['women', 'business', 'group']
2537;2537;2017-03-28 10:36:02;109338;846672219073863680;False;23340;Twitter for iPhone;Big announcement by Ford today. Major investment to be made in three Michigan plants. Car companies coming back to U.S.  JOBS! JOBS! JOBS!;0.0;['morning', 'job', 'Stephen']
2538;2538;2017-03-28 02:03:17;80864;846543183223963648;False;16103;Twitter for iPhone;The Democrats will make a deal with me on healthcare as soon as ObamaCare folds - not long. Do not worry, we are in very  good shape!;0.7087;[' Cuban', 'Mark', 'calls.He']
2539;2539;2017-03-28 01:41:15;52179;846537639167713280;False;9632;Twitter for iPhone;The Republican House Freedom Caucus was able to snatch defeat from the jaws of victory. After so many bad years they were ready for a win!;0.6141;['Prime', 'Minister', 'days']
2540;2540;2017-03-28 01:35:35;69350;846536212362018816;False;19170;Twitter for iPhone;"...money to Bill, the Hillary Russian ""reset,"" praise of Russia by Hillary, or Podesta Russian Company. Trump Russia story is a hoax. #MAGA!";0.4199;['NEWS', 'difficulties', 'news']
2541;2541;2017-03-28 01:26:04;89095;846533818811080704;False;26423;Twitter for iPhone;"Why isn't the House Intelligence Committee looking into the Bill &amp; Hillary deal that allowed big Uranium to go to Russia, Russian speech....";-0.3724;['U.S.', 'countries', 'SUDAN']
2542;2542;2017-03-27 01:04:42;108475;846166053663191040;False;21319;Twitter for iPhone;General Kelly is doing a great job at the border. Numbers are way down. Many are not even trying to come in anymore.;0.6249;['dealers', 'drug', 'others']
2543;2543;2017-03-26 12:21:58;64422;845974102619906048;False;15590;Twitter for iPhone;"Democrats are smiling in D.C. that the Freedom Caucus, with the help of Club For Growth and Heritage, have saved Planned Parenthood &amp; Ocare!";0.9392;['North', 'Prime', 'Statement']
2544;2544;2017-03-25 22:37:02;117494;845766504608120832;False;21430;Twitter for iPhone;Thanks you for all of the Trump Rallies today. Amazing support. We will all MAKE AMERICA GREAT AGAIN!;0.9385;['President', 'Scavino45', 'Statement']
2545;2545;2017-03-25 14:41:14;51247;845646761704243200;False;10116;Twitter for Android;Watch @JudgeJeanine on @FoxNews tonight at 9:00 P.M.;0.0;['representatives', 'talks', 'Winter']
2546;2546;2017-03-25 14:37:52;104321;845645916732358656;False;22518;Twitter for Android;ObamaCare will explode and we will all get together and piece together a great healthcare plan for THE PEOPLE. Do not worry!;0.7781;['Japan', 'time', 'TheBig_Easy']
2548;2548;2017-03-24 17:59:42;89339;845334323045765120;False;20212;Twitter for iPhone;"Today, I was thrilled to announce a commitment of $25 BILLION &amp; 20K AMERICAN JOBS over the next 4 years. THANK YOUâ€¦ https://t.co/nWJ1hNmzoR";0.8286;['Ivanka', 'daughter', 'head']
2549;2549;2017-03-24 17:03:46;66692;845320243614547968;False;12933;Twitter for iPhone;Today, I was pleased to announce the official approval of the presidential permit for the #KeystonePipeline. A greaâ€¦ https://t.co/GWNo2XAueg;0.7184;['United', 'Prime', 't.co/hKqbMB2aQ9']
2550;2550;2017-03-24 12:23:00;61991;845249587178819584;False;13364;Twitter for iPhone;The irony is that the Freedom Caucus, which is very pro-life and against Planned Parenthood, allows P.P. to continue if they stop this plan!;0.4753;['Prime', 'Shinzo', 'Mrs.']
2551;2551;2017-03-24 12:14:32;68241;845247455868391424;False;12566;Twitter for iPhone;"After seven horrible years of ObamaCare (skyrocketing premiums &amp; deductibles, bad healthcare), this is finally your chance for a great plan!";-0.2942;['Force', 'WAY', 'negotiations']
2552;2552;2017-03-23 22:19:43;77882;845037368386207744;False;16516;Twitter for iPhone;It was an honor to welcome so many truckers and trucking industry leaders to the @WhiteHouse today! https://t.co/M1veooVBNE;0.7574;['WALL', 'border', 'government']
2553;2553;2017-03-23 16:07:55;41226;844943801848414208;False;9250;Twitter for iPhone;"We are taking action to #RepealANDReplace #Obamacare! Contact your Rep &amp; tell them you support #AHCA. #PassTheBillâ€¦ https://t.co/5lsrDJXfzb";0.4574;['refugees', 'hail', 'system']
2554;2554;2017-03-23 15:16:24;117021;844930836663357440;False;23258;Twitter for iPhone;A great American, Kurt Cochran, was killed in the London terror attack. My prayers and condolences are with his family and friends.;-0.5859;['Minister', 'Prime', 't.co/4JFhyYdeHO']
2555;2555;2017-03-23 12:18:33;94648;844886082663698432;False;21324;Twitter for iPhone;Just watched the totally biased and fake news reports of the so-called Russia story on NBC and ABC. Such dishonesty!;-0.7226;['Mr.Xi', 'Nov.14', 'story']
2556;2556;2017-03-23 01:33:54;117705;844723847094026240;False;19750;Twitter for iPhone;Spoke to U.K. Prime Minister Theresa May today to offer condolences on the terrorist attack in London. She is strong and doing very well.;-0.4779;['panel', 'opinion', 'LAWFARE']
2557;2557;2017-03-23 01:04:32;0;844716458844311552;True;18742;Twitter for iPhone;RT @mitchellvii: Trump always ends up being right.  It's almost a little freaky.;-0.2332;['STAKE', 'THE', 'SECURITY']
2558;2558;2017-03-23 01:03:18;0;844716149828993024;True;13778;Twitter for iPhone;RT @mitchellvii: EXACTLY AS I SAID - House Intel Chair: We Cannot Rule Out Sr. Obama Officials Were Involved in Trump Surveillance https://â€¦;0.0;['SenatorSessions', 'LIVE', 'swearing']
2560;2560;2017-03-21 18:12:05;67189;844250273740738560;False;14861;Twitter for iPhone;"Today on #NationalAgDay, we honor our great American farmers &amp; ranchers. Their hard work &amp; dedication are ingrainedâ€¦ https://t.co/IpGRhly2zj";0.7845;['mess', 'hero..', 'conflict']
2561;2561;2017-03-21 17:33:23;66831;844240534562594816;False;14933;Twitter for iPhone;Honored to sign S.442 today. With this legislation, we support @NASA's scientists, engineers, and astronauts in theâ€¦ https://t.co/Z5VwluvJQx;0.7579;['media', 'failure', 'mission']
2562;2562;2017-03-21 17:02:31;36015;844232766711648256;False;6104;Twitter for iPhone;Joined the @HouseGOP Conference this morning at the U.S. Capitol. https://t.co/03e4YBIWr0 #PassTheBill #MAGAðŸ‡ºðŸ‡¸â€¦ https://t.co/3swdFWGQtP;0.0;['interview', 'lie', 'Vietnam']
2563;2563;2017-03-21 02:18:20;76178;844010257454153728;False;14694;Twitter for iPhone;Thank you Louisville, Kentucky. Together, we will MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/qGgWEWUvek;0.9054;['Vietnam', 'Sen.Richard', 'lie']
2564;2564;2017-03-20 23:03:36;61295;843961248811225088;False;11182;Twitter for iPhone;Thank you Louisville, Kentucky- on my way! #MAGAðŸ‡ºðŸ‡¸ https://t.co/3QsBsib6kt;0.4199;['SenatorSessions', 'General', 'Attorney']
2565;2565;2017-03-20 17:15:18;101328;843873596963459072;False;13712;Twitter for iPhone;"Congratulations Eric &amp; Lara. Very proud and happy for the two of you! https://t.co/s0T3cTQc40";0.9109;"['administration', ""media\\'"", 'news']"
2566;2566;2017-03-20 13:14:49;82212;843813078076719104;False;21762;Twitter for iPhone;What about all of the contact with the Clinton campaign and the Russians? Also, is it true that the DNC would not let the FBI in to look?;0.4871;['countries', 'people', 'Travel']
2567;2567;2017-03-20 12:35:14;90586;843803115044454400;False;18554;Twitter for iPhone;Just heard Fake News CNN is doing polls again despite the fact that their election polls were a WAY OFF disaster. Much higher ratings at Fox;-0.802;['Orders', 'Immigration', 'Ban']
2568;2568;2017-03-20 11:02:57;64829;843779892776964096;False;16524;Twitter for iPhone;The real story that Congress, the FBI and all others should be looking into is the leaking of Classified information. Must find leaker now!;0.0;['investment', 't.co/oicfDsPKHQ', 'JOBS']
2569;2569;2017-03-20 10:49:48;88161;843776582825267200;False;20285;Twitter for iPhone;"The Democrats made up and pushed the Russian story as an excuse for running a terrible campaign. Big advantage in Electoral College &amp; lost!";-0.5255;['increase', 'country', 'people']
2570;2570;2017-03-20 10:35:28;71349;843772976151642112;False;17306;Twitter for iPhone;James Clapper and others stated that there is no evidence Potus colluded with Russia. This story is FAKE NEWS and everyone knows it!;-0.745;['Fake', '16', 'Reporters']
2572;2572;2017-03-18 13:23:37;86753;843090516283723776;False;19439;Twitter for iPhone;"...vast sums of money to NATO &amp; the United States must be paid more for the powerful, and very expensive, defense it provides to Germany!";0.7866;['leadership', 'Thank', 'service']
2573;2573;2017-03-18 13:15:41;95449;843088518339612672;False;21088;Twitter for iPhone;Despite what you have heard from the FAKE NEWS, I had a GREAT meeting with German Chancellor Angela Merkel. Nevertheless, Germany owes.....;0.25;['decision', 'Police', 'A.M.']
2574;2574;2017-03-17 15:39:10;46668;842762240184999936;False;8244;Twitter for iPhone;Great meeting with the @RepublicanStudy Committee this morning at the @WhiteHouse! https://t.co/8Y2UoHoYaY;0.6588;['safety', 'case', 'Politics']
2575;2575;2017-03-17 14:07:26;51602;842739155230740480;False;11473;Twitter for iPhone;"""The President Changed. So Has Small Businesses' Confidence""
https://t.co/daTGjPmYeJ";0.5106;['disgrace', 'country', 'history']
2576;2576;2017-03-17 13:07:15;89407;842724011234791424;False;20995;Twitter for iPhone;"North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!";0.2779;['WhiteHouse', 'honor', 't.co/1LkhbCNh8L']
2577;2577;2017-03-17 12:34:17;0;842715710765830144;True;11472;Twitter for iPhone;RT @foxandfriends: FOX NEWS ALERT: Jihadis using religious visa to enter US, experts warn (via @FoxFriendsFirst) https://t.co/pwXeR9OMQC;0.368;['haters', 'deal', 'problem']
2578;2578;2017-03-17 12:30:25;0;842714739365105664;True;3436;Twitter for iPhone;RT @foxandfriends: VIDEO: Rep. Scalise â€” GOP agrees on over 85 percent of health care bill https://t.co/05dtfjAUbx;0.6124;['haters', 'deal', 'problem']
2579;2579;2017-03-17 12:26:12;0;842713677174358016;True;6006;Twitter for iPhone;"RT @AmericaFirstPol: MAJOR IMPACT: @POTUS Trump is 50 Days in and moving swiftly to get America back on the right track. #MAGA 
https://t.câ€¦";0.29600000000000004;['look', 'Middle-East', 'terrorism']
2581;2581;2017-03-17 12:12:04;68486;842710123852320768;False;12118;Twitter for iPhone;Happy LÃ¡ Fheile Phadraig to all of my great Irish friends!;0.9041;['oreillyfactor', 'Super', 't.co/kZdHqaNTVR']
2582;2582;2017-03-17 09:35:58;0;842670836905639936;True;10854;Twitter for iPhone;"RT @DiamondandSilk: When the President says ""You're Fired""     That means: ""Pack Yo Stuff and Go, Not Say ""You Refuse to Go!  #DrainTheSwamâ€¦";-0.7263;['fiction', 'sources', 'stories']
2583;2583;2017-03-16 22:43:32;64627;842506649122279424;False;10595;Twitter for iPhone;"My representatives had a great meeting w/ the Hispanic Chamber of Commerce at the WH today. Look forward to tremendous growth &amp; future mtgs!";0.7901;['P.M', 'oreillyfactor', 'tonight']
2584;2584;2017-03-16 21:54:02;70239;842494190990901248;False;11256;Twitter for iPhone;Great progress on healthcare. Improvements being made - Republicans coming together!;0.8588;['media', 'data', 'order']
2585;2585;2017-03-16 21:43:07;0;842491443675611136;True;7391;Twitter for iPhone;RT @USHCC: USHCC was delighted to host @IvankaTrump for a roundtable discussion w/ Hispanic women biz owners today in Washington #USHCCLegiâ€¦;0.5106;['polls', 'security', 'news']
2586;2586;2017-03-16 20:09:38;53018;842467917639913472;False;10786;Twitter for iPhone;An honor to welcome the Taoiseach of Ireland, @EndaKennyTD to the @WhiteHouse today with @VP Pence. ðŸ‡ºðŸ‡¸ðŸ‡®ðŸ‡ª https://t.co/J3iTl2iSiQ;0.7351;['comeback', 'win', 'Tom']
2587;2587;2017-03-16 15:52:22;68627;842403173742579712;False;14546;Twitter for iPhone;A budget that puts #AmericaFirst must make safety its no. 1 priorityâ€”without safety there can be no prosperity: https://t.co/9lxx1iQo7m;0.29600000000000004;['MAKE', 'GREAT', 'AGAIN']
2589;2589;2017-03-16 00:03:23;86434;842164356297175040;False;16683;Twitter for iPhone;In Nashville, Tennessee! Lets MAKE AMERICA GREAT AGAIN! https://t.co/m5UR4vv6UH;0.7519;['courts', 'VERY', 'job']
2591;2591;2017-03-15 20:55:52;59957;842117164144431104;False;9500;Twitter for iPhone;I will be interviewed by @TuckerCarlson tonight at 9:00 P.M. on @FoxNews. Enjoy!;0.5411;['others', 'judge', 'people']
2592;2592;2017-03-15 12:14:20;80595;841985915778142208;False;14336;Twitter for iPhone;CEO's most optimistic since 2009. It will only get better as we continue to slash unnecessary regulations and when we begin our big tax cut!;0.3788;['P.M.', 'Interview', 'Super']
2593;2593;2017-03-15 11:29:05;84918;841974528683192320;False;14352;Twitter for iPhone;Looking forward to a big rally in Nashville, Tennessee, tonight. Big crowd of great people expected. Will be fun!;0.8268;['decision', 'ban', 'lawyers']
2594;2594;2017-03-15 11:13:58;89398;841970726341074944;False;14913;Twitter for iPhone;"Will be going to Detroit, Michigan (love), today for a big meeting on bringing back car production to State &amp; U.S. Already happening!";0.0;['judge', 'decision', 'ban']
2595;2595;2017-03-15 11:02:40;127012;841967881516679168;False;40630;Twitter for iPhone;Can you imagine what the outcry would be if @SnoopDogg, failing career and all, had aimed and fired the gun at President Obama? Jail time!;-0.9168;['ban', 'country', 'judge']
2596;2596;2017-03-15 10:55:30;102694;841966077005463552;False;25824;Twitter for iPhone;"Does anybody really believe that a reporter, who nobody ever heard of, ""went to his mailbox"" and found my tax returns? @NBCNews  FAKE NEWS!";-0.628;['election', 'coverage', 'FAKE']
2597;2597;2017-03-14 16:12:22;62952;841683431398469632;False;12406;Twitter for iPhone;Great optimism in America â€“ and the results will be even better! https://t.co/SYBl47CsZn;0.8955;['country', 'judge', 'opinion']
2599;2599;2017-03-13 22:54:16;48515;841422186573369344;False;8053;Twitter for iPhone;Meeting w/ Washington, D.C. @MayorBowser and Metro GM Paul Wiedefeld about incoming winter storm preparations hereâ€¦ https://t.co/mg0A4Hq3bD;0.0;['security', 'safety', 'country']
2600;2600;2017-03-13 20:57:02;71930;841392683625172992;False;15791;Twitter for iPhone;Proud to welcome our great Cabinet this afternoon for our first meeting. Unfortunately 4 seats were empty because Sâ€¦ https://t.co/bMYph832hF;0.7906;['U.S.', 'companies', 'nothing']
2601;2601;2017-03-13 17:20:15;39015;841338126316511232;False;6846;Twitter for iPhone;"Healthcare listening session w/ @VP &amp; @SecPriceMD. Watch: https://t.co/5ayQ4dr8Ip #ReadTheBill:â€¦ https://t.co/1cQI0ZBUv8";0.0;['country']
2602;2602;2017-03-13 13:11:17;58300;841275470796738560;False;10454;Twitter for iPhone;ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet, by far! Republicans will come together and save the day.;-0.7424;['U.S', 'edge', 'SMART']
2603;2603;2017-03-13 12:52:29;100557;841270741060464640;False;19556;Twitter for iPhone;It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!;0.7269;['anarchists', 'people', 'protesters']
2604;2604;2017-03-12 12:36:59;0;840904454836781056;True;6868;Twitter for iPhone;RT @AmericaFirstPol: .@POTUS Trump led a historic journey to the White House. 50 days in, that historic journey continues. Take a look ðŸ‘‰ htâ€¦;0.0;['care', 'jobs', 'morning']
2605;2605;2017-03-11 14:39:07;103623;840572799202783232;False;16563;Twitter for iPhone;We are making great progress with healthcare. ObamaCare is imploding and will only get worse. Republicans coming together to get job done!;0.6239;['Prime', 'Very', 'media']
2606;2606;2017-03-10 15:40:53;42988;840225958854561792;False;8650;Twitter for iPhone;"Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGAðŸ‡ºðŸ‡¸
âž¡ï¸�https://t.co/YSaPJnSX2i https://t.co/Gb8iTGzb6j";0.0;['Iran', 'President', 'fire']
2608;2608;2017-03-10 13:32:05;0;840193545046773760;True;9419;Twitter for iPhone;"RT @foxandfriends: ""Never give up....that's the worst thing you could do. There's always a chance."" -Kyle Coddington's message to those alsâ€¦";-0.6249;['Samsung', 'Thank', 't.co/r5nxC9oOA4']
2609;2609;2017-03-09 23:11:27;56480;839976956703748096;False;10506;Twitter for iPhone;Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse. Congratulationsâ€¦ https://t.co/oQIx7LybCV;0.5859;['Iran', 'U.S.', ' Deal']
2610;2610;2017-03-09 22:36:27;67344;839968149890076672;False;16144;Twitter for iPhone;'U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' âž¡ï¸�https://t.co/S8nZgmeMMV https://t.co/xC0piRa6eP;0.4404;['U.S.', 'PUT', 'deal']
2611;2611;2017-03-09 17:01:17;111369;839883804315684864;False;21021;Twitter for iPhone;Despite what you hear in the press, healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!;0.8516;['man', 'thank', 'daughter']
2612;2612;2017-03-09 13:13:54;0;839826581354921984;True;12324;Twitter for iPhone;RT @foxnation: .@realDonaldTrump's First Full Month in Office Sees Biggest Jobs Gain 'In Years': Report: https://t.co/rx4bgI1MWK;0.5267;['State', 'Rex', ' Tillerson']
2613;2613;2017-03-08 23:54:16;89867;839625347524096000;False;21965;Twitter for iPhone;Great news. We are only just beginning. Together, we are going to #MAGA! https://t.co/BSp685Q9Qf https://t.co/K7yeBZsf6r;0.6588;['people', 'practices', 'view']
2614;2614;2017-03-08 23:50:25;54222;839624377826230272;False;7824;Twitter for iPhone;Met with @RepCummings today at the @WhiteHouse. Great discussion!;0.6588;['immigrants', 'deal', ' Administration']
2615;2615;2017-03-08 12:11:25;84906;839448469374894080;False;15769;Twitter for Android;LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015;0.4404;['Iran', 'Iraq', 'U.S.']
2616;2616;2017-03-08 11:13:44;115070;839433951957696512;False;21689;Twitter for iPhone;"On International Women's Day, join me in honoring the critical role of women here in America &amp; around the world.";0.4939;['intentions', 'country', 'BAN']
2617;2617;2017-03-08 11:12:39;120999;839433678275153920;False;23139;Twitter for iPhone;I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.;0.6486;['Hope', 'Neil', 'man']
2618;2618;2017-03-08 00:14:30;81422;839268048313929728;False;15496;Twitter for iPhone;I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!;0.8398;['DECISION', 'IMPORTANT', 'P.M']
2619;2619;2017-03-07 14:14:03;121937;839116941956640768;False;25982;Twitter for Android;Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great, and getting major things done!;0.8171;['General', 'Democrats', 'rest']
2620;2620;2017-03-07 13:46:28;124413;839110000870109184;False;23777;Twitter for Android;I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!;0.0;['party', 'steps', 'Supreme']
2621;2621;2017-03-07 13:41:58;82197;839108868584124416;False;16405;Twitter for Android;"Don't worry, getting rid of state lines, which will promote competition, will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends";0.6131;['picks', 'cabinet', 'A.G']
2622;2622;2017-03-07 13:13:20;78880;839101660886614016;False;17573;Twitter for Android;"For eight years Russia ""ran over"" President Obama, got stronger and stronger, picked-off Crimea and added missiles. Weak! @foxandfriends";0.3802;['environment', 'dream', 'Weâ€™re']
2623;2623;2017-03-07 12:13:59;81473;839086723552411648;False;15068;Twitter for Android;Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster - is imploding fast!;-0.1759;['opposition', 'media', 'outrage']
2624;2624;2017-03-07 12:04:13;92823;839084268991229952;False;22911;Twitter for Android;122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield. Just another terrible decision!;-0.8955;['United', 'P.M', 'W.H']
2625;2625;2017-03-07 03:50:49;99441;838960097674002432;False;19379;Twitter for iPhone;"Thank you to @exxonmobil for your $20 billion investment that is creating more than 45,000 manufacturing &amp; construction jobs in the USA!";0.6114;['week', 'notice', 'ban']
2626;2626;2017-03-07 03:49:54;87209;838959869772328960;False;16192;Twitter for iPhone;"Buy American &amp; hire American are the principles at the core of my agenda, which is: JOBS, JOBS, JOBS! Thank you @exxonmobil.";0.4199;['terrorists', 'nothing', 'campaign']
2627;2627;2017-03-06 23:49:53;108591;838899465390018560;False;25176;Twitter for iPhone;There is an incredible spirit of optimism sweeping the country right nowâ€”we're bringing back the JOBS! https://t.co/BNSLvKiEVj;0.6696;['problems', 'protesters', 'Secretary']
2628;2628;2017-03-06 21:22:15;116785;838862312685637632;False;24663;Twitter for iPhone;"45,000 construction &amp; manufacturing jobs in the U.S. Gulf Coast region. $20 billion investment. We are already winning again, America!";0.5707;['people', 'computer', 'Delta']
2629;2629;2017-03-06 21:21:32;65634;838862131852369920;False;13723;Twitter for iPhone;"Buy American &amp; hire American are the principals at the core of my agenda, which is: JOBS, JOBS, JOBS! Thank you @exxonmobil.";0.4199;['CBNNews', 'Enjoy', 'TheBrodyFile']
2630;2630;2017-03-06 21:19:04;70675;838861512999649280;False;12846;Twitter for iPhone;"'President Trump Congratulates Exxon Mobil for Job-Creating Investment Program'
https://t.co/adBzWhtq8S";0.0;['Statement', 'Extreme', 'Vetting']
2631;2631;2017-03-05 17:30:11;172217;838441522546769920;False;30764;Twitter for iPhone;Thank you for the great rallies all across the country. Tremendous support. Make America Great Again!;0.9286;['energies', 'War', 'immigration']
2632;2632;2017-03-05 11:40:20;126453;838353481526312960;False;37134;Twitter for Android;"Who was it that secretly said to Russian President, ""Tell Vladimir that after the election I'll have more flexibility?"" @foxandfriends";0.0;['candidates', 'Lindsey', 'immigration']
2633;2633;2017-03-05 11:32:22;96318;838351476401520640;False;24515;Twitter for Android;Is it true the DNC would not allow the FBI access to check server or other equipment after learning it was hacked? Can that be possible?;-0.2325;['Christians', 'Middle-East', 'horror']
2634;2634;2017-03-04 13:19:29;106606;838016045222854656;False;23117;Twitter for Android;Arnold Schwarzenegger isn't voluntarily leaving the Apprentice, he was fired by his bad (pathetic) ratings, not by me. Sad end to great show;-0.1144;['mess', 'country', 'vetting']
2635;2635;2017-03-04 12:02:48;162336;837996746236182528;False;52836;Twitter for Android;How low has President Obama gone to tapp my phones during the very sacred election process. This is Nixon/Watergate. Bad (or sick) guy!;-0.7088;['conviction', 'aptitude', 'dignity']
2636;2636;2017-03-04 11:52:54;131657;837994257566863360;False;37162;Twitter for Android;I'd bet a good lawyer could make a great case out of the fact that President Obama was tapping my phones in October, just prior to Election!;0.807;['CBNNews', 'Enjoy', 'TheBrodyFile']
2637;2637;2017-03-04 11:49:00;123508;837993273679560704;False;36359;Twitter for Android;"Is it legal for a sitting President to be ""wire tapping"" a race for president prior to an election? Turned down by court earlier. A NEW LOW!";-0.3869;['crew', 'Space', 't.co/OhshQsFRfl']
2638;2638;2017-03-04 11:42:59;121080;837991759045079040;False;37452;Twitter for Android;Just out: The same Russian Ambassador that met Jeff Sessions visited the Obama White House 22 times, and 4 times last year alone.;-0.25;['readers.They', 'dwindling', 'beginning']
2639;2639;2017-03-04 11:35:20;143525;837989835818287104;False;50573;Twitter for Android;"Terrible! Just found out that Obama had my ""wires tapped"" in Trump Tower just before the victory. Nothing found. This is McCarthyism!";-0.5696;['times', 'gas', 'Thr']
2640;2640;2017-03-04 11:26:47;88057;837987684660412416;False;24412;Twitter for Android;The first meeting Jeff Sessions had with the Russian Amb was set up by the Obama Administration under education program for 100 Ambs......;0.0;['election', 'beginning', 'nytimes']
2642;2642;2017-03-03 21:02:23;121937;837770149767827456;False;39957;Twitter for iPhone;I hereby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN;-0.5994;['support', 'VP', 't.co/1jb53SEGV4']
2643;2643;2017-03-03 20:49:53;4;837767004236955648;False;11;Twitter for iPhone;I hearby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN;-0.5994;['MarchForLife', 'support']
2644;2644;2017-03-03 20:48:21;83126;837766616603586560;False;16510;Twitter for iPhone;We must fix our education system for our kids to Make America Great Again. Wonderful day at Saint Andrew in Orlando. https://t.co/OTJaHcvLzf;0.8316;['deficits', 'advantage', 'help']
2645;2645;2017-03-03 20:47:30;93;837766402937393152;False;41;Twitter for iPhone;I hear by demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN;-0.5994;['results', 'VoteStand', ' Phillips']
2646;2646;2017-03-03 17:54:30;150081;837722869106880512;False;54593;Twitter for iPhone;We should start an immediate investigation into @SenSchumer and his ties to Russia and Putin. A total hypocrite! https://t.co/Ik3yqjHzsA;0.0;['policy', 'drops', 'Mayor']
2648;2648;2017-03-03 12:19:12;136744;837638488656920576;False;27814;Twitter for Android;It is so pathetic that the Dems have still not approved my full Cabinet.;-0.7949;['VP', 't.co/ALSADGrwoe', 'Spoke']
2649;2649;2017-03-03 12:00:39;66624;837633820417482752;False;13812;Twitter for Android;Nick Adams new book, Green Card Warrior, is a must read. The merit-based system is the way to go. Canada, Australia! @foxandfriends;0.0;['VP', 't.co/s4sTbSyBSR', 'Spoke']
2650;2650;2017-03-03 02:38:48;93134;837492425283219456;False;18089;Twitter for Android;"...is all of the illegal leaks of classified and other information. It is a total ""witch hunt!""";-0.75;['meeting', 'jobs', 'Mexico']
2651;2651;2017-03-03 02:35:33;109820;837491607171629056;False;23200;Twitter for Android;...to win. The Democrats are overplaying their hand. They lost the election, and now they have lost their grip on reality. The real story...;0.5267;['deal', 'deficit', 'numbers']
2652;2652;2017-03-03 02:27:29;90273;837489578193846272;False;17470;Twitter for Android;...intentional. This whole narrative is a way of saving face for Democrats losing an election that everyone thought they were supposed.....;-0.3818;['leader', 'President', ' Chelsea']
2653;2653;2017-03-03 02:22:49;102261;837488402438176768;False;19804;Twitter for Android;Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his response more accurately, but it was clearly not....;0.7563;['Interview', 'Enjoy', 'News']
2654;2654;2017-03-02 11:00:41;175684;837256338203881472;False;37270;Twitter for Android;Since November 8th, Election Day, the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!;0.7734;['Tonight', 'office', 't.co/I4Vz1mRdBK']
2657;2657;2017-03-01 01:30:49;54871;836750538943377408;False;7388;Twitter for iPhone;"Join me live at 9:00 P.M. 
#JointAddress https://t.co/J882zbyVkJ https://t.co/gTtK3vJmkU";0.29600000000000004;"['interview', 'White', ""o\\'clock""]"
2658;2658;2017-02-28 02:43:03;82888;836406328369242112;False;11039;Twitter for Android;I will be interviewed on @foxandfriends at 6:00 A.M. Enjoy!;0.5411;['pick', 'Thursday', ' Court']
